Serial Port,Voltage (V),Average X,Average Y,Average Z
COM19,0.06167993375519776,6.48,48.64,-33.83
COM20,0.06167993375519776,35.58,7.5,-52.22
COM21,0.06167993375519776,0.89,50.8,-50.96
COM16,0.25451878832992264,-33.31,11.35,-103.87
COM18,0.25451878832992264,-26.61,29.43,-31.39
COM19,0.25451878832992264,1.5,8.66,27.46
COM20,0.25451878832992264,40.24,-34.94,7.21
COM21,0.25451878832992264,1.78,38.67,-86.41
COM16,0.12183583216753838,-35.24,25.08,-78.7
COM18,0.12183583216753838,-34.92,15.87,-55.51
COM19,0.12183583216753838,5.51,49.59,-15.69
COM20,0.12183583216753838,36.17,7.96,-34.31
COM21,0.12183583216753838,-3.61,50.39,-60.6
COM16,0.013295320553006073,-36.1,15.55,-63.68
COM18,0.013295320553006073,-38.38,12.78,-65.43
COM19,0.013295320553006073,6.95,47.5,-49.38
COM20,0.013295320553006073,35.07,7.21,-67.24
COM21,0.013295320553006073,2.74,50.7,-43.6
COM16,0.21787585703034784,-33.82,8.25,-98.47
COM18,0.21787585703034784,-27.93,28.28,-35.44
COM19,0.21787585703034784,2.18,7.94,16.34
COM20,0.21787585703034784,40.07,-35.23,-4.93
COM21,0.21787585703034784,3.73,38.99,-80.53
COM16,0.1449923606637155,-38.18,6.35,-86.9
COM18,0.1449923606637155,-14.48,26.36,-38.19
COM19,0.1449923606637155,-62.85,11.69,-7.1
COM20,0.1449923606637155,-18.85,-34.35,-25.96
COM21,0.1449923606637155,-47.53,41.48,-82.76
COM16,0.2625364301540784,-37.35,42.04,-96.87
COM18,0.2625364301540784,-15.37,19.59,-41.68
COM19,0.2625364301540784,-63.21,58.23,29.02
COM20,0.2625364301540784,-20.99,10.21,10.15
COM21,0.2625364301540784,-62.27,53.82,-96.6
COM16,0.024553944384263636,-35.56,-9.82,-72.06
COM18,0.024553944384263636,-33.59,23.02,-51.28
COM19,0.024553944384263636,5.06,4.36,-43.58
COM20,0.024553944384263636,37.98,-36.21,-62.58
COM21,0.024553944384263636,11.84,38.8,-50.21
COM16,0.027808201652685872,-36.59,16.78,-66.02
COM18,0.027808201652685872,-37.64,13.02,-64.21
COM19,0.027808201652685872,7.14,47.62,-44.75
COM20,0.027808201652685872,35.01,7.56,-63.5
COM21,0.027808201652685872,2.09,50.22,-45.96
COM16,0.14325508897301123,-35.0,3.2,-86.45
COM18,0.14325508897301123,-30.15,26.16,-41.06
COM19,0.14325508897301123,3.24,6.7,-7.4
COM20,0.14325508897301123,39.31,-35.55,-27.32
COM21,0.14325508897301123,6.64,38.6,-69.07
COM16,0.12824054493036915,-35.17,23.16,-80.25
COM18,0.12824054493036915,-34.42,15.45,-55.66
COM19,0.12824054493036915,5.48,49.8,-13.85
COM20,0.12824054493036915,35.91,8.36,-32.76
COM21,0.12824054493036915,-3.77,50.6,-62.51
COM16,0.10924093271263588,-35.37,23.93,-77.78
COM18,0.10924093271263588,-35.04,14.89,-57.02
COM19,0.10924093271263588,5.63,49.47,-19.13
COM20,0.10924093271263588,35.84,7.89,-38.5
COM21,0.10924093271263588,-3.22,50.62,-58.78
COM16,0.13738788550228273,-34.89,1.12,-87.81
COM18,0.13738788550228273,-30.33,25.76,-41.46
COM19,0.13738788550228273,3.21,6.28,-9.11
COM20,0.13738788550228273,38.89,-35.28,-28.8
COM21,0.13738788550228273,6.36,38.81,-68.19
COM16,0.17383690967294727,-34.79,4.52,-92.59
COM18,0.17383690967294727,-28.89,26.89,-38.22
COM19,0.17383690967294727,2.78,7.05,3.26
COM20,0.17383690967294727,39.42,-35.1,-18.16
COM21,0.17383690967294727,5.11,38.49,-74.63
COM16,0.2909511298467213,-37.38,44.73,-100.6
COM18,0.2909511298467213,-14.09,20.17,-38.92
COM19,0.2909511298467213,-63.38,58.63,38.05
COM20,0.2909511298467213,-20.6,10.39,18.1
COM21,0.2909511298467213,-57.56,48.32,-91.29
COM16,0.016991403022525053,-39.23,-6.06,-68.91
COM18,0.016991403022525053,-18.21,23.08,-48.5
COM19,0.016991403022525053,-60.35,9.04,-45.65
COM20,0.016991403022525053,-20.04,-34.71,-64.19
COM21,0.016991403022525053,-42.3,41.29,-63.19
COM16,0.0030179060579611726,-39.67,18.98,-59.82
COM18,0.0030179060579611726,-22.99,12.69,-63.02
COM19,0.0030179060579611726,-58.18,52.76,-52.91
COM20,0.0030179060579611726,-23.39,8.73,-69.71
COM21,0.0030179060579611726,-51.11,53.4,-56.09
COM16,0.24306704629154174,-34.24,36.03,-95.6
COM18,0.24306704629154174,-31.1,18.27,-45.46
COM19,0.24306704629154174,3.86,52.41,22.82
COM20,0.24306704629154174,37.09,8.64,2.79
COM21,0.24306704629154174,-8.9,50.96,-80.75
COM16,0.15380221937224783,-38.64,32.21,-81.92
COM18,0.15380221937224783,-18.44,16.58,-49.95
COM19,0.15380221937224783,-60.86,55.58,-6.2
COM20,0.15380221937224783,-22.03,9.7,-24.51
COM21,0.15380221937224783,-57.89,53.09,-80.06
COM16,0.18781424926275866,-37.96,35.24,-86.0
COM18,0.18781424926275866,-17.22,17.83,-47.58
COM19,0.18781424926275866,-61.5,56.28,5.66
COM20,0.18781424926275866,-21.68,9.82,-14.32
COM21,0.18781424926275866,-59.09,53.1,-85.54
COM16,0.17559235026784278,-34.58,4.41,-92.52
COM18,0.17559235026784278,-28.77,27.29,-38.58
COM19,0.17559235026784278,2.95,7.22,3.7
COM20,0.17559235026784278,39.23,-35.18,-17.59
COM21,0.17559235026784278,4.98,38.61,-74.32
COM16,0.1813329432887976,-34.52,30.43,-86.88
COM18,0.1813329432887976,-32.95,17.34,-50.88
COM19,0.1813329432887976,4.49,50.93,3.75
COM20,0.1813329432887976,36.01,8.26,-16.83
COM21,0.1813329432887976,-6.2,50.64,-70.08
COM16,0.12901941826062313,-34.79,0.21,-86.15
COM18,0.12901941826062313,-30.36,25.84,-42.08
COM19,0.12901941826062313,3.94,6.38,-11.9
COM20,0.12901941826062313,38.86,-35.79,-31.76
COM21,0.12901941826062313,7.15,38.21,-67.16
COM16,0.29471079606166856,-30.37,36.36,-92.21
COM18,0.29471079606166856,-29.63,20.51,-41.74
COM19,0.29471079606166856,2.85,53.47,38.19
COM20,0.29471079606166856,37.63,8.94,18.19
COM21,0.29471079606166856,-10.79,51.16,-88.19
COM16,0.24631681671753358,-33.86,10.56,-102.31
COM18,0.24631681671753358,-26.91,29.12,-32.44
COM19,0.24631681671753358,1.71,9.09,25.04
COM20,0.24631681671753358,40.09,-34.85,4.13
COM21,0.24631681671753358,2.23,39.12,-85.53
COM16,0.16551741068754558,-35.09,29.19,-84.9
COM18,0.16551741068754558,-33.99,16.91,-51.82
COM19,0.16551741068754558,5.06,50.88,-2.09
COM20,0.16551741068754558,36.49,8.31,-21.66
COM21,0.16551741068754558,-5.26,50.64,-68.11
COM16,0.15300900152391078,-38.24,32.2,-80.8
COM18,0.15300900152391078,-18.59,16.94,-50.03
COM19,0.15300900152391078,-61.27,55.83,-5.64
COM20,0.15300900152391078,-21.78,9.43,-24.91
COM21,0.15300900152391078,-57.31,53.38,-79.75
COM16,0.22238373454099453,-37.27,15.44,-96.91
COM18,0.22238373454099453,-12.1,28.81,-30.61
COM19,0.22238373454099453,-64.14,13.37,17.77
COM20,0.22238373454099453,-17.76,-34.01,-3.54
COM21,0.22238373454099453,-45.69,37.6,-85.55
COM16,0.19577110740538417,-37.99,36.44,-86.4
COM18,0.19577110740538417,-17.46,17.99,-45.91
COM19,0.19577110740538417,-61.99,56.48,8.53
COM20,0.19577110740538417,-21.3,9.5,-12.31
COM21,0.19577110740538417,-59.28,53.39,-86.11
COM16,0.20346661629929746,-37.56,14.18,-93.9
COM18,0.20346661629929746,-12.67,28.22,-32.84
COM19,0.20346661629929746,-63.52,12.99,11.89
COM20,0.20346661629929746,-18.45,-34.09,-8.89
COM21,0.20346661629929746,-50.04,41.26,-92.19
COM16,0.14305653246064637,-34.75,1.69,-88.29
COM18,0.14305653246064637,-29.85,26.16,-40.32
COM19,0.14305653246064637,3.31,6.8,-7.36
COM20,0.14305653246064637,39.3,-35.68,-27.5
COM21,0.14305653246064637,6.83,38.87,-69.09
COM16,0.13333845641220132,-37.66,5.65,-84.53
COM18,0.13333845641220132,-14.82,26.6,-38.07
COM19,0.13333845641220132,-62.22,11.66,-11.15
COM20,0.13333845641220132,-18.96,-34.39,-29.54
COM21,0.13333845641220132,-46.41,41.27,-80.54
COM16,0.2370668887491804,-33.31,10.08,-101.39
COM18,0.2370668887491804,-27.29,28.75,-32.48
COM19,0.2370668887491804,1.89,8.74,21.77
COM20,0.2370668887491804,40.49,-34.9,1.34
COM21,0.2370668887491804,2.8,38.8,-83.64
COM16,0.15210664714766153,-38.17,32.57,-81.36
COM18,0.15210664714766153,-18.58,16.72,-50.18
COM19,0.15210664714766153,-61.26,55.76,-6.55
COM20,0.15210664714766153,-21.89,9.44,-25.17
COM21,0.15210664714766153,-57.22,53.28,-79.4
COM16,0.029954488142948286,-35.93,16.69,-65.84
COM18,0.029954488142948286,-37.73,13.02,-63.15
COM19,0.029954488142948286,7.2,48.07,-44.39
COM20,0.029954488142948286,35.15,7.26,-62.72
COM21,0.029954488142948286,2.41,50.0,-46.36
COM16,0.2967450161897842,-33.31,40.68,-103.58
COM18,0.2967450161897842,-29.61,20.26,-41.23
COM19,0.2967450161897842,2.81,53.22,39.22
COM20,0.2967450161897842,37.64,8.74,18.74
COM21,0.2967450161897842,-10.74,50.51,-88.33
COM16,0.10032875757245353,-34.77,-3.17,-82.29
COM18,0.10032875757245353,-31.19,25.25,-44.23
COM19,0.10032875757245353,3.89,6.18,-20.5
COM20,0.10032875757245353,39.04,-36.05,-40.2
COM21,0.10032875757245353,8.77,38.44,-62.67
COM16,0.054935885259303936,-35.8,18.95,-69.0
COM18,0.054935885259303936,-36.93,13.9,-61.58
COM19,0.054935885259303936,6.5,48.46,-36.8
COM20,0.054935885259303936,32.16,6.45,-49.87
COM21,0.054935885259303936,0.84,50.57,-49.81
COM16,0.10762626083750045,-35.09,23.96,-76.56
COM18,0.10762626083750045,-35.22,15.03,-57.61
COM19,0.10762626083750045,6.05,49.5,-20.49
COM20,0.10762626083750045,36.07,7.69,-39.11
COM21,0.10762626083750045,-2.16,50.46,-58.27
COM16,0.24770696448970558,-33.72,36.53,-96.28
COM18,0.24770696448970558,-30.91,18.98,-45.82
COM19,0.24770696448970558,3.4,52.23,24.1
COM20,0.24770696448970558,37.49,8.76,3.79
COM21,0.24770696448970558,-8.83,50.77,-80.32
COM16,0.24344705153571666,-33.99,35.88,-96.1
COM18,0.24344705153571666,-30.67,19.06,-46.31
COM19,0.24344705153571666,3.58,52.06,22.33
COM20,0.24344705153571666,37.66,8.85,2.34
COM21,0.24344705153571666,-8.27,50.97,-79.6
COM16,0.22246692947239524,-33.87,8.68,-99.51
COM18,0.22246692947239524,-27.57,28.86,-34.8
COM19,0.22246692947239524,2.31,7.91,17.49
COM20,0.22246692947239524,40.11,-35.11,-3.71
COM21,0.22246692947239524,3.33,38.99,-81.07
COM16,0.18233808188554645,-37.56,9.92,-91.4
COM18,0.18233808188554645,-12.83,28.0,-34.62
COM19,0.18233808188554645,-63.66,12.35,5.17
COM20,0.18233808188554645,-18.67,-34.03,-15.27
COM21,0.18233808188554645,-48.93,41.7,-88.23
COM16,0.158621634129634,-34.76,28.75,-83.86
COM18,0.158621634129634,-33.64,16.66,-53.35
COM19,0.158621634129634,5.07,50.49,-4.84
COM20,0.158621634129634,36.21,8.21,-23.63
COM21,0.158621634129634,-4.92,50.7,-66.74
COM16,0.028249614479742634,-39.42,21.67,-64.15
COM18,0.028249614479742634,-22.3,13.65,-61.27
COM19,0.028249614479742634,-58.95,53.4,-45.26
COM20,0.028249614479742634,-23.1,8.57,-61.6
COM21,0.028249614479742634,-52.2,53.37,-59.64
COM16,0.23655076354711266,-34.18,35.46,-94.75
COM18,0.23655076354711266,-30.95,18.97,-46.59
COM19,0.23655076354711266,3.54,51.77,19.72
COM20,0.23655076354711266,36.94,8.21,1.15
COM21,0.23655076354711266,-8.63,50.8,-79.02
COM16,0.16264907220421526,-37.94,33.93,-82.24
COM18,0.16264907220421526,-17.76,17.37,-49.95
COM19,0.16264907220421526,-61.79,55.86,-3.17
COM20,0.16264907220421526,-22.11,9.67,-21.89
COM21,0.16264907220421526,-58.16,53.4,-81.08
COM16,0.17927564368098647,-37.32,9.6,-91.13
COM18,0.17927564368098647,-12.97,28.14,-35.0
COM19,0.17927564368098647,-63.31,12.06,4.1
COM20,0.17927564368098647,-18.6,-34.18,-15.76
COM21,0.17927564368098647,-49.06,41.23,-88.4
COM16,0.12348532347436271,-38.46,30.06,-76.92
COM18,0.12348532347436271,-18.63,16.5,-53.29
COM19,0.12348532347436271,-60.61,54.82,-15.33
COM20,0.12348532347436271,-22.33,9.26,-33.72
COM21,0.12348532347436271,-56.41,53.24,-75.22
COM16,0.29572192781339685,-36.33,19.88,-107.45
COM18,0.29572192781339685,-9.35,30.87,-25.39
COM19,0.29572192781339685,-65.2,14.49,40.24
COM20,0.29572192781339685,-17.11,-33.19,19.19
COM21,0.29572192781339685,-53.95,41.44,-106.83
COM16,0.26381563062544283,-33.55,37.99,-98.76
COM18,0.26381563062544283,-30.18,19.57,-43.97
COM19,0.26381563062544283,3.3,52.45,29.02
COM20,0.26381563062544283,37.36,8.25,8.61
COM21,0.26381563062544283,-9.85,50.64,-83.43
COM16,0.29722899171218714,-32.76,15.86,-109.24
COM18,0.29722899171218714,-24.79,30.64,-27.63
COM19,0.29722899171218714,0.38,9.65,40.48
COM20,0.29722899171218714,40.7,-34.73,19.01
COM21,0.29722899171218714,-0.85,38.56,-92.41
COM16,0.11328742162266148,-34.64,-1.36,-83.33
COM18,0.11328742162266148,-30.58,25.62,-43.37
COM19,0.11328742162266148,3.8,5.81,-16.84
COM20,0.11328742162266148,38.76,-35.58,-36.2
COM21,0.11328742162266148,7.76,38.59,-63.49
COM16,0.16909255104331297,-34.25,4.33,-91.99
COM18,0.16909255104331297,-28.61,27.31,-38.87
COM19,0.16909255104331297,2.99,7.32,0.23
COM20,0.16909255104331297,39.39,-35.51,-20.12
COM21,0.16909255104331297,5.77,38.45,-72.24
COM16,0.16778309193517918,-34.28,4.11,-91.05
COM18,0.16778309193517918,-28.69,27.52,-39.17
COM19,0.16778309193517918,2.8,7.24,-0.91
COM20,0.16778309193517918,39.8,-35.34,-20.09
COM21,0.16778309193517918,5.67,38.41,-71.62
COM16,0.11444059368098532,-38.15,3.91,-82.55
COM18,0.11444059368098532,-14.96,26.15,-40.54
COM19,0.11444059368098532,-62.31,10.94,-16.25
COM20,0.11444059368098532,-18.9,-34.66,-35.24
COM21,0.11444059368098532,-46.36,41.35,-77.36
COM16,0.14968144716513798,-34.64,26.96,-82.82
COM18,0.14968144716513798,-33.58,16.94,-53.16
COM19,0.14968144716513798,5.25,50.12,-6.96
COM20,0.14968144716513798,36.65,7.91,-26.09
COM21,0.14968144716513798,-4.64,50.21,-64.67
COM16,0.20704804425915582,-33.83,7.63,-96.92
COM18,0.20704804425915582,-27.52,28.64,-35.73
COM19,0.20704804425915582,2.45,7.92,12.29
COM20,0.20704804425915582,39.98,-35.1,-7.67
COM21,0.20704804425915582,4.25,38.63,-78.01
COM16,0.19871921192093814,-34.57,32.01,-89.51
COM18,0.19871921192093814,-31.98,18.14,-49.67
COM19,0.19871921192093814,4.2,51.06,8.73
COM20,0.19871921192093814,37.19,8.25,-11.24
COM21,0.19871921192093814,-6.52,50.6,-72.45
COM16,0.16015359263380163,-34.26,3.07,-90.67
COM18,0.16015359263380163,-29.26,27.01,-38.84
COM19,0.16015359263380163,3.03,7.08,-2.68
COM20,0.16015359263380163,39.7,-35.35,-22.33
COM21,0.16015359263380163,6.26,38.48,-71.26
COM16,0.07396580925921811,-35.24,-5.77,-78.69
COM18,0.07396580925921811,-31.82,24.74,-46.28
COM19,0.07396580925921811,4.54,5.0,-28.68
COM20,0.07396580925921811,38.78,-35.7,-47.42
COM21,0.07396580925921811,9.86,38.29,-58.13
COM16,0.12274687113136631,-37.86,4.35,-83.52
COM18,0.12274687113136631,-14.9,26.1,-39.21
COM19,0.12274687113136631,-62.27,11.09,-13.62
COM20,0.12274687113136631,-18.87,-34.17,-32.38
COM21,0.12274687113136631,-46.38,41.24,-79.25
COM16,0.1957704936451512,-37.97,36.24,-87.2
COM18,0.1957704936451512,-16.75,18.07,-46.55
COM19,0.1957704936451512,-61.84,56.36,8.54
COM20,0.1957704936451512,-21.39,9.76,-11.71
COM21,0.1957704936451512,-59.08,53.19,-85.38
COM16,0.16602663929585257,-34.51,4.14,-91.33
COM18,0.16602663929585257,-28.73,27.12,-38.78
COM19,0.16602663929585257,2.88,6.9,0.54
COM20,0.16602663929585257,39.56,-35.41,-20.43
COM21,0.16602663929585257,6.06,38.66,-72.12
COM16,0.06818967980139298,-38.99,24.79,-70.09
COM18,0.06818967980139298,-20.71,14.63,-56.59
COM19,0.06818967980139298,-60.1,53.6,-32.62
COM20,0.06818967980139298,-22.51,9.26,-49.84
COM21,0.06818967980139298,-53.32,53.07,-66.15
COM16,0.18311086750407804,-34.94,30.74,-87.69
COM18,0.18311086750407804,-32.61,17.52,-50.5
COM19,0.18311086750407804,4.04,45.05,4.06
COM20,0.18311086750407804,36.93,8.05,-16.18
COM21,0.18311086750407804,-5.77,50.53,-70.25
COM16,0.17560327095830205,-38.19,34.2,-84.82
COM18,0.17560327095830205,-17.53,17.62,-47.9
COM19,0.17560327095830205,-61.64,55.68,2.44
COM20,0.17560327095830205,-21.55,9.72,-17.86
COM21,0.17560327095830205,-58.15,53.44,-82.65
COM16,0.2729025067092125,-37.44,43.39,-97.67
COM18,0.2729025067092125,-14.36,20.15,-40.04
COM19,0.2729025067092125,-63.19,57.74,32.22
COM20,0.2729025067092125,-20.5,9.99,12.67
COM21,0.2729025067092125,-62.42,53.38,-97.95
COM16,0.16224700987202575,-34.61,3.82,-90.79
COM18,0.16224700987202575,-28.72,27.12,-38.87
COM19,0.16224700987202575,2.97,6.58,-0.12
COM20,0.16224700987202575,39.51,-35.63,-21.62
COM21,0.16224700987202575,6.67,38.78,-71.94
COM16,0.1462011513784252,-35.25,27.19,-81.87
COM18,0.1462011513784252,-33.51,16.52,-53.26
COM19,0.1462011513784252,5.2,49.93,-7.97
COM20,0.1462011513784252,36.39,8.08,-26.88
COM21,0.1462011513784252,-3.99,50.61,-64.18
COM16,0.2961749747191921,-36.85,20.0,-107.77
COM18,0.2961749747191921,-9.6,31.04,-24.76
COM19,0.2961749747191921,-65.32,14.58,40.74
COM20,0.2961749747191921,-17.33,-33.28,20.59
COM21,0.2961749747191921,-53.97,41.51,-105.63
COM16,0.20434815233590295,-34.09,7.02,-96.67
COM18,0.20434815233590295,-27.79,28.0,-35.27
COM19,0.20434815233590295,2.33,7.74,12.57
COM20,0.20434815233590295,39.96,-35.33,-8.01
COM21,0.20434815233590295,4.02,38.63,-77.78
COM16,0.18733190370925548,-38.33,35.69,-86.17
COM18,0.18733190370925548,-17.06,18.02,-47.29
COM19,0.18733190370925548,-61.74,56.32,5.69
COM20,0.18733190370925548,-21.54,9.63,-12.97
COM21,0.18733190370925548,-58.39,53.36,-83.65
COM16,0.14961515721623703,-35.46,27.72,-82.79
COM18,0.14961515721623703,-33.97,17.03,-53.22
COM19,0.14961515721623703,5.2,49.72,-7.12
COM20,0.14961515721623703,36.27,8.05,-25.62
COM21,0.14961515721623703,-4.21,50.65,-64.59
COM16,0.0879123389276041,-35.23,-4.36,-81.24
COM18,0.0879123389276041,-31.05,25.23,-45.36
COM19,0.0879123389276041,3.99,5.23,-24.15
COM20,0.0879123389276041,38.51,-35.86,-43.09
COM21,0.0879123389276041,9.67,38.46,-60.02
COM16,0.15618248808356855,-37.91,7.38,-88.45
COM18,0.15618248808356855,-13.78,27.44,-36.9
COM19,0.15618248808356855,-62.93,12.01,-3.23
COM20,0.15618248808356855,-18.53,-34.14,-22.36
COM21,0.15618248808356855,-47.44,41.24,-84.01
COM16,0.2030502131823244,-34.34,7.24,-97.12
COM18,0.2030502131823244,-27.69,28.16,-36.05
COM19,0.2030502131823244,2.68,7.45,11.96
COM20,0.2030502131823244,40.25,-35.1,-9.14
COM21,0.2030502131823244,4.09,38.39,-77.59
COM16,0.08274991826520495,-35.59,21.74,-73.73
COM18,0.08274991826520495,-35.51,14.77,-59.4
COM19,0.08274991826520495,6.34,48.76,-27.85
COM20,0.08274991826520495,35.93,7.59,-45.91
COM21,0.08274991826520495,-1.3,50.51,-54.2
COM16,0.23062839477169478,-33.79,9.6,-100.76
COM18,0.23062839477169478,-26.92,28.79,-33.75
COM19,0.23062839477169478,2.05,8.35,20.48
COM20,0.23062839477169478,40.12,-34.77,-0.32
COM21,0.23062839477169478,3.13,38.59,-82.29
COM16,0.15638768654646862,-35.23,28.45,-83.68
COM18,0.15638768654646862,-33.55,16.85,-53.34
COM19,0.15638768654646862,5.29,50.15,-4.87
COM20,0.15638768654646862,36.53,7.84,-23.94
COM21,0.15638768654646862,-4.56,50.39,-65.89
COM16,0.24953480318961668,-37.49,41.48,-94.91
COM18,0.24953480318961668,-15.17,19.7,-42.54
COM19,0.24953480318961668,-62.5,57.38,24.99
COM20,0.24953480318961668,-20.88,9.78,5.65
COM21,0.24953480318961668,-61.34,54.12,-94.28
COM16,0.024706687762982748,-39.7,21.39,-63.43
COM18,0.024706687762982748,-22.11,13.52,-60.99
COM19,0.024706687762982748,-58.59,52.92,-45.36
COM20,0.024706687762982748,-22.97,8.67,-62.85
COM21,0.024706687762982748,-51.71,53.31,-59.01
COM16,0.016706292146851976,-39.89,20.47,-62.48
COM18,0.016706292146851976,-22.64,13.37,-62.29
COM19,0.016706292146851976,-58.53,52.85,-47.9
COM20,0.016706292146851976,-23.25,9.02,-64.97
COM21,0.016706292146851976,-50.92,53.23,-57.61
COM16,0.06531788535818171,-39.08,-1.3,-75.91
COM18,0.06531788535818171,-16.6,24.63,-44.56
COM19,0.06531788535818171,-61.46,9.79,-30.81
COM20,0.06531788535818171,-19.68,-34.57,-49.53
COM21,0.06531788535818171,-43.34,41.27,-69.87
COM16,0.22741485140411294,-37.73,39.26,-92.14
COM18,0.22741485140411294,-15.75,19.09,-44.04
COM19,0.22741485140411294,-62.46,57.3,17.78
COM20,0.22741485140411294,-20.89,10.15,-1.46
COM21,0.22741485140411294,-60.81,53.3,-90.5
COM16,0.11842771982110158,-38.74,29.63,-76.83
COM18,0.11842771982110158,-18.9,16.07,-53.37
COM19,0.11842771982110158,-59.94,55.0,-16.86
COM20,0.11842771982110158,-22.43,9.36,-34.24
COM21,0.11842771982110158,-55.17,52.9,-73.73
COM16,0.17947178607272796,-34.73,30.44,-87.53
COM18,0.17947178607272796,-32.72,17.24,-50.96
COM19,0.17947178607272796,4.89,50.84,3.39
COM20,0.17947178607272796,36.95,8.2,-17.24
COM21,0.17947178607272796,-5.6,50.35,-69.38
COM16,0.10739802620491845,-38.57,3.24,-82.4
COM18,0.10739802620491845,-15.28,26.06,-40.82
COM19,0.10739802620491845,-62.02,10.99,-17.71
COM20,0.10739802620491845,-18.89,-34.47,-37.17
COM21,0.10739802620491845,-46.51,41.0,-76.39
COM16,0.2040301932279671,-37.76,37.21,-88.88
COM18,0.2040301932279671,-16.42,18.24,-46.49
COM19,0.2040301932279671,-61.99,56.55,10.87
COM20,0.2040301932279671,-21.34,10.01,-9.6
COM21,0.2040301932279671,-59.06,53.42,-86.67
COM16,0.29269857667980426,-36.85,43.96,-99.77
COM18,0.29269857667980426,-13.82,20.85,-38.48
COM19,0.29269857667980426,-63.42,58.37,38.25
COM20,0.29269857667980426,-20.54,10.25,18.45
COM21,0.29269857667980426,-63.2,53.6,-100.64
COM16,0.26499220942746277,-37.18,42.83,-97.23
COM18,0.26499220942746277,-14.5,20.18,-40.57
COM19,0.26499220942746277,-63.07,58.08,29.67
COM20,0.26499220942746277,-20.53,10.29,10.5
COM21,0.26499220942746277,-61.99,53.52,-96.75
COM16,0.24124773846264497,-37.28,40.58,-93.78
COM18,0.24124773846264497,-15.45,19.41,-42.95
COM19,0.24124773846264497,-62.56,57.56,22.17
COM20,0.24124773846264497,-20.79,10.08,3.4
COM21,0.24124773846264497,-60.99,53.62,-92.97
COM16,0.1724575127575055,-38.01,34.44,-84.56
COM18,0.1724575127575055,-17.43,17.42,-48.66
COM19,0.1724575127575055,-61.47,56.04,1.21
COM20,0.1724575127575055,-21.42,9.85,-18.25
COM21,0.1724575127575055,-57.8,53.63,-82.19
COM16,0.2840195169276936,-33.31,39.6,-102.24
COM18,0.2840195169276936,-29.4,20.03,-41.98
COM19,0.2840195169276936,3.09,53.06,35.4
COM20,0.2840195169276936,37.92,8.91,15.17
COM21,0.2840195169276936,-10.03,50.87,-85.37
COM16,0.22031550994787716,-37.36,38.39,-91.64
COM18,0.22031550994787716,-16.22,19.01,-44.3
COM19,0.22031550994787716,-62.5,57.31,15.95
COM20,0.22031550994787716,-21.2,10.11,-4.44
COM21,0.22031550994787716,-60.47,53.46,-89.16
COM16,0.21137055923657644,-33.85,7.69,-98.32
COM18,0.21137055923657644,-27.34,28.54,-34.73
COM19,0.21137055923657644,2.09,8.11,14.64
COM20,0.21137055923657644,39.83,-34.82,-6.85
COM21,0.21137055923657644,3.77,34.97,-71.46
COM16,0.18760459631141402,-37.36,9.94,-93.24
COM18,0.18760459631141402,-12.9,28.0,-34.42
COM19,0.18760459631141402,-63.6,12.44,7.84
COM20,0.18760459631141402,-18.33,-33.78,-13.02
COM21,0.18760459631141402,-48.22,41.24,-89.55
COM16,0.06199404677326069,-39.08,24.31,-69.53
COM18,0.06199404677326069,-21.15,14.67,-57.79
COM19,0.06199404677326069,-59.33,53.92,-33.79
COM20,0.06199404677326069,-22.83,8.98,-51.32
COM21,0.06199404677326069,-52.5,52.83,-64.6
COM16,0.1898343849426519,-34.59,31.16,-88.96
COM18,0.1898343849426519,-32.41,18.01,-49.84
COM19,0.1898343849426519,4.37,51.27,6.94
COM20,0.1898343849426519,36.48,8.44,-13.69
COM21,0.1898343849426519,-5.5,50.5,-71.2
COM16,0.2829390364673119,-36.84,44.15,-100.45
COM18,0.2829390364673119,-14.24,20.61,-39.25
COM19,0.2829390364673119,-63.33,58.2,35.24
COM20,0.2829390364673119,-20.93,10.37,15.97
COM21,0.2829390364673119,-63.21,53.04,-98.74
COM16,0.29585249956954074,-33.24,40.44,-103.67
COM18,0.29585249956954074,-29.44,20.78,-41.07
COM19,0.29585249956954074,2.54,53.28,39.47
COM20,0.29585249956954074,37.49,9.04,19.12
COM21,0.29585249956954074,-10.77,50.75,-87.29
COM16,0.2176933272663029,-36.77,12.99,-97.64
COM18,0.2176933272663029,-12.17,29.09,-31.5
COM19,0.2176933272663029,-64.21,13.04,16.96
COM20,0.2176933272663029,-18.44,-33.81,-3.78
COM21,0.2176933272663029,-50.29,41.31,-93.72
COM16,0.1946178300624764,-34.48,31.4,-89.59
COM18,0.1946178300624764,-32.54,18.12,-49.46
COM19,0.1946178300624764,4.48,51.08,8.47
COM20,0.1946178300624764,36.31,8.58,-12.07
COM21,0.1946178300624764,-6.08,50.24,-72.37
COM16,0.20622690166472032,-38.02,37.66,-89.56
COM18,0.20622690166472032,-16.87,18.65,-45.72
COM19,0.20622690166472032,-62.43,56.54,11.74
COM20,0.20622690166472032,-21.75,9.94,-7.35
COM21,0.20622690166472032,-59.56,53.24,-87.69
COM16,0.1398568547462964,-37.78,5.72,-86.28
COM18,0.1398568547462964,-14.38,27.01,-37.6
COM19,0.1398568547462964,-62.86,11.38,-7.95
COM20,0.1398568547462964,-19.16,-34.56,-26.34
COM21,0.1398568547462964,-46.87,41.53,-81.74
COM16,0.2979575292085658,-33.17,40.77,-104.03
